tweet_id,text,label
1.29E+18,🌜niteynight🌛 resister sisters and brothers👍🙏❤️❣️ joke of the night for all resisters ❣️#resist🔥#votebluenomatterwho #theresistance #retweet❤️🇺🇸 HTTP,AGAINST
1.30E+18,"""president trump does not dabble in identity politics,"" ben carson declares, adding of those who call trump racist: ""they could not be more wrong"" #gopconvention",NONE
1.31E+18,chris wallace lost the debate and any credibility he had left. whether you are for trump or biden we can agree that his moderating was shocking. #debates2020 #trump #biden #election2020,AGAINST
1.29E+18,"“if you were really a christian you would vote for trump!” 

oh honey, it’s because i’m a christian i can’t vote for trump. #votebluetosaveamerica #votebluetoendthisnightmare #ridenwithbiden2020 #joebiden2020",AGAINST
1.30E+18,@USER all but nicholas sandman was so great! the maga hat was a great ending #maga,FAVOR
1.30E+18,@USER tate reeves also revised gun safety measures during an airborne viral pandemic @USER #trumpliesamericansdie #covid19 #covid19 #pandemic #airborneday #trumpvirus #trumpkillsus #trumpkillsseniors #trumptrain #death #evil_prevails #darwinawards #dumbpeopletown HTTP,AGAINST
1.30E+18,"tune in now! live @USER coverage of the final night of the #demconvention  is starting now. 

i'll join @USER, @USER, @USER,  @USER and others taking stock of all the happenings, including @USER's big speech  

HTTP",NONE
1.23E+18,joe biden saw what happened when we “pulled all troops out of the middle east?” nobody told me we did that! #demdebate,NONE
1.31E+18,@USER lol. don't use the word smart to me! trust me it's not a word i associate with trump.,AGAINST
1.30E+18,"@USER i love me some you! you sexy ass, gun totin' patriot #qanon @USER trump supporter!",FAVOR
1.30E+18,how long until trump starts insulting jill biden? #democraticconvention #dnc,NONE
1.29E+18,"@USER just another democrat living out of his trailer! nothing to see here.  
a bot to boot!
#deepstateexposed 
#draintheswamp 
#obamagate 
#maga2020 
#maga2020landslide 
#trump 
#maga 
#kag
#buildthewall
#law
#alllivesmatter
#qanon",FAVOR
1.30E+18,#trump2020 make america hate again,AGAINST
1.24E+18,"@USER @USER @USER @USER @USER @USER @USER @USER @USER #ditchmitch2020 
#voteoutthegrimreaper 
#moscowmitchtraitor 

send a #bluewave through the halls of congress

#votebluetosavedemocracy 

#votebluetosaveamerica 

🔵🌊🔵🌊🔵😂🔵🌊🔵🌊🔵",AGAINST
1.31E+18,my riveting take on the election. caution: hot 🔥 #election2020  #bidenharris2020 #trump2020 HTTP,NONE
1.23E+18,there is no dumber issue than climate change. #demdebate,NONE
1.30E+18,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER .
i’m up, my dear sweet friend🤣😂🤣

check this out👀⤵️⤵️
i f-ing love this shirt!
i don’t think i’m allowed to wear it but anyone who is “allowed,” i would love to be your friend👍🏼

#blacklivesmaga✊🏾
🚂#trump2020🇺🇸 HTTP",FAVOR
1.31E+18,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER the desperation is palpable! you couldn't make it up (but of course trump does).

bwahaha",AGAINST
1.30E+18,"@USER you're talking about bill de blasio right?

the worst mayor in history of our country and probably the  world! 

#maga2020 
#trump2020",FAVOR
1.31E+18,you can say what you like about donald trump but he’s provided some class memes 😂 #presidentialdebate2020,NONE
1.30E+18,@USER what dead person are you going to honor today? #voteblue2020,AGAINST
1.23E+18,estimates 3.5 million dead democrats voted last election court ruled dead democrats not eligible voters and must be removed from rolls #demdebate,NONE
1.24E+18,"holy shit

bernie sanders nose is running and he is sniffing

um..what the hell..

#demdebate",NONE
1.30E+18,"the state of the democratic party, 4 years after losing to donald trump. 

#demconvention HTTP",FAVOR
1.31E+18,"@USER what’s on your trump apocalypse bingo card for tonight’s #debates2020?

for sure, it won’t be trump divulging his taxes or who he owes money to. what else? 

#bidenharrislandslide2020 #trumptaxreturns #trumptaxes #trumpisbroke #trumptiktok #mikewallace HTTP",AGAINST
1.31E+18,biggest takeaway from the debate is that he will not leave office after he loses and has called on his fascist militia to “stand by”. you can either prepare for what will happen or you can ignore it. your call america #2020debate #debate2020 #debates  #trump2020 #bidenharris2020,AGAINST
1.30E+18,ugh i just love @USER so much #demconvention,NONE
1.29E+18,"what sports will be ignoring this season?
#gowokegobroke 
#trump2020",FAVOR
1.24E+18,"#democraticdebate
suuuuuuure, joe, you’ll cover my mortgage 🤨",NONE
1.31E+18,@USER you know how many thousands of people die a year from fast food to cigarettes or over-prescribed medication?   no one needs your fear spreading nonsense. #maga #maga2020 #trump2020,FAVOR
1.29E+18,"@USER ok that’s your opinion.
 we stand with chicago and #portlandprotest #fucktrump",AGAINST
1.30E+18,@USER good morning patriot 🙏  #kag,NONE
1.23E+18,"in closing i'd like to see liz rip off mike's head with her bare hands 

#demdebate",NONE
1.23E+18,"@USER @USER @USER @USER @USER 1,250+ votes &amp; 75% say it was ok! what does that tell you. people are pissed, the #senatetrial was a sham &amp; the #republicans are criminals. nancy's our leader. she made a stand &amp; #we are gonna fight w/every ounce of our being to eradicate the #gop in the #2020elections. #pelosi",AGAINST
1.31E+18,"new york? where you at?
trump says he doesn't think you'll ever come back. 
#debates2020 
#presidentialdebate2020 
#newyorkcity",AGAINST
1.25E+18,"@USER @USER @USER why you all trying to complicate this???? 

#votebluetoendthisnightmare 
#votebluetosaveamerica HTTP",AGAINST
1.31E+18,"after watching donnie trump’s tantrum last night, i am so thankful that my president is the most honorable carles puigdemont!!!
🐾🐾🐾",AGAINST
1.31E+18,@USER proud boys president is black and they dont condone racial supremacy also trump has condemned white supremacy in the past,AGAINST
1.23E+18,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER there is quite a few more followers. isn’t it wonderful more #truepatriots to vote democratic! #democrats #votebluenomatterwho2020 #votebluetosaveamerica #votebluetoendthisnightmare HTTP,AGAINST
1.30E+18,trumps 3rd wife getting ready for her speech. #democraticnationalconvention #michelleobama HTTP,AGAINST
1.30E+18,"@USER had you known would you have cared/watched? for me personally i don't give a rat's patooti with anything that any of the dems have to say. they are all bullshit artists and that's not for me. 

#trump2020 !
#lawandorder
🙏🇺🇸  ❤🇺🇸",FAVOR
1.31E+18,"@USER @USER @USER that’s sort of the central issue here i think (behind all the bluster and hot air). until those who oppose trump can understand why/how those who support him do so/how they think, he can carry on unabated. that’s why his approval ratings remain so solid despite utter chaos.",NONE
1.29E+18,"@USER @USER yes they have.
when the crooked, democrat politicians in these run down cities do nothing to stop it, they approve of it.
wake up america !
#maga",FAVOR
1.30E+18,the #postalservice scandal doesn't belong only to #donaldtrump . #mitchmcconnell played a big role! rt HTTP,AGAINST
1.23E+18,pete saw less combat than he has seen naked women #demdebate,NONE
1.31E+18,"the seven faces of donald trump –  a psychologist’s view HTTP

an old article but helpful in reading trump’s hateful face.",AGAINST
1.29E+18,"@USER @USER @USER @USER this needs to get around, in my opinion. #trump2020 #latinosfortrump HTTP",FAVOR
1.30E+18,@USER @USER so take off your china &amp; islamic masks &amp; librate yourselves the american way. 🇺🇸🇮🇱🙏 #trump2020,FAVOR
1.30E+18,"steven rogers @USER unleashes live right now about @USER on the cbj military hero show 

watch the military show now ⏬
HTTP

@USER @USER @USER @USER @USER

#military #conservative #trump2020 #maga HTTP",FAVOR
1.31E+18,"(gsn) former new york mayor and ex presidential candidate mike bloomberg is financing liberal activists in a campaign to attract black voters in florida, an important battleground state in democratic nominee joe biden’s quest to defeat president trump. HTTP",AGAINST
1.30E+18,@USER @USER @USER still better than voting for a pedophile. i voted for a man who gave us the best economy in us history and a man who is draining the swamp. you can call him what you want. i call him a great president! #trump2020 #draintheswamp,FAVOR
1.30E+18,"@USER @USER share exactly what in the constitution defines newsome's actions as unconstitutional.  is it similar to how it's a violation of free speech to not be able to wear a #maga hat to work while no one should be allowed to wear a ""republicans are assholes"" t-shirt to work?",NONE
1.30E+18,am i the only blonde lady left in america who's not a vaguely terrifying neo-aryan? #rnc2020,NONE
1.30E+18,did trump just try to call biden out for kissing people... when he literally said he grabs women by the p..... #rnc2020 #hyprocrite,AGAINST
1.31E+18,@USER @USER @USER whew good thing he’s not running for president. but while we’re swapping stories of people not running let’s do the super smart trump boys who’ve never worked an honest day in their life and their fraudulent charities &amp; juniors coke abuse. and ivanka’s consultation charges. 😂,AGAINST
1.30E+18,which camera is @USER looking at #rnc2020,NONE
1.30E+18,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER yup! .....
but no major riots from #antifablmdomesticterrorists
james james craig working smart!  #trump2020 #lawandorder HTTP",FAVOR
1.29E+18,"@USER @USER @USER lying again !! you're the king of liars ted .a.o.c.tried to out lie you but you are still king ..they're not ""peaceful protest "" they are rioters . burning , destroying,  and killing !! stop lying about it!! #maga",FAVOR
1.23E+18,.@USER first to go after trump for drastic cuts to global health during the threat of a coronavirus pandemic. #demdebate HTTP,AGAINST
1.29E+18,"""wanting a white republican president doesn't make you racist, it just makes you american."" — failed congressional candidate joe ""the plumber"" wurzelbacher #gop",NONE
1.22E+18,@USER are only best at gathering public sympathy. it's simply a mirage scraping off the health insurance industry #demdebate,NONE
1.24E+18,"save bernie...biden is coughing, coughing and putting his hand on his mouth violating cdc guidance: cover your mouth and nose with a tissue or your sleeve (not your hands) when coughing or sneezing.— #demdebate",NONE
1.30E+18,"@USER that’s sad. i’m a staunch trump hater, but i have american flags on my front door because i believe that removing him makes us a better nation. i still believe in the us despite trump. #biden2020",AGAINST
1.29E+18,"@USER not at @USER’s @USER they don’t!
#maga",FAVOR
1.31E+18,trump is so disruptive which is part of his strategy #presidentialdebate2020,NONE
1.25E+18,@USER thank you @USER #millionsofus #2020election #draintheswamp #drainthedeepstateswamp #iammckinneystrong #cointelpro #deepstate #wewin HTTP,NONE
